entrez_id	pathway_id	gene_symbol	ensembl_id	pathway_name
208647	path:mmu05207	Creb3l2	ENSMUSG00000038648	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
208677	path:mmu05207	Creb3l3	ENSMUSG00000035041	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
210044	path:mmu05207	Adcy2	ENSMUSG00000021536	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
211666	path:mmu05207	Mgst2	ENSMUSG00000074604	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
216869	path:mmu05207	Arrb2	ENSMUSG00000060216	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
21943	path:mmu05207	Tnfsf11	ENSMUSG00000022015	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22027	path:mmu05207	Hsp90b1	ENSMUSG00000020048	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22236	path:mmu05207	Ugt1a2	ENSMUSG00000090171	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22238	path:mmu05207	Ugt2b5	ENSMUSG00000054630	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22337	path:mmu05207	Vdr	ENSMUSG00000022479	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22339	path:mmu05207	Vegfa	ENSMUSG00000023951	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
22408	path:mmu05207	Wnt1	ENSMUSG00000022997	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
224129	path:mmu05207	Adcy5	ENSMUSG00000022840	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
231252	path:mmu05207	Chrna9	ENSMUSG00000029205	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
231396	path:mmu05207	Ugt2b36	ENSMUSG00000070704	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
231991	path:mmu05207	Creb5	ENSMUSG00000053007	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
23797	path:mmu05207	Akt3	ENSMUSG00000019699	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
23834	path:mmu05207	Cdc6	ENSMUSG00000017499	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
243085	path:mmu05207	Ugt2b35	ENSMUSG00000035811	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
243881	path:mmu05207	Cyp2b23	ENSMUSG00000040650	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
26395	path:mmu05207	Map2k1	ENSMUSG00000004936	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
26396	path:mmu05207	Map2k2	ENSMUSG00000035027	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
26413	path:mmu05207	Mapk1	ENSMUSG00000063358	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
26417	path:mmu05207	Mapk3	ENSMUSG00000063065	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
26427	path:mmu05207	Creb3l1	ENSMUSG00000027230	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
337924	path:mmu05207	Cyp3a44	ENSMUSG00000054417	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
381686	path:mmu05207	Kpna7	ENSMUSG00000038770	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
384214	path:mmu05207	Ephx4	ENSMUSG00000033805	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387159	path:mmu05207	Mir141	ENSMUSG00000065474	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387222	path:mmu05207	Mir29a	ENSMUSG00000065610	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387223	path:mmu05207	Mir29b-1	ENSMUSG00000065604	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387224	path:mmu05207	Mir29c	ENSMUSG00000065548	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387244	path:mmu05207	Mirlet7a-1	ENSMUSG00000065421	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387245	path:mmu05207	Mirlet7b	ENSMUSG00000065564	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387247	path:mmu05207	Mirlet7d	ENSMUSG00000065453	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387248	path:mmu05207	Mirlet7e	ENSMUSG00000105758	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387249	path:mmu05207	Mirlet7g	ENSMUSG00000065440	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387251	path:mmu05207	Mirlet7i	ENSMUSG00000065406	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387252	path:mmu05207	Mirlet7f-1	ENSMUSG00000105621	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
387253	path:mmu05207	Mirlet7f-2	ENSMUSG00000065602	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394430	path:mmu05207	Ugt1a10	ENSMUSG00000090165	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394432	path:mmu05207	Ugt1a7c	ENSMUSG00000090124	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394433	path:mmu05207	Ugt1a5	ENSMUSG00000089943	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394434	path:mmu05207	Ugt1a9	ENSMUSG00000090175	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394435	path:mmu05207	Ugt1a6b	ENSMUSG00000090145	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
394436	path:mmu05207	Ugt1a1	ENSMUSG00000089960	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
432530	path:mmu05207	Adcy1	ENSMUSG00000020431	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
53973	path:mmu05207	Cyp3a41a	ENSMUSG00000075551	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
54485	path:mmu05207	Dll4	ENSMUSG00000027314	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
54652	path:mmu05207	Cacna1f	ENSMUSG00000031142	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
552899	path:mmu05207	Ugt2a2	ENSMUSG00000029268	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
56351	path:mmu05207	Ptges3	ENSMUSG00000071072	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
56388	path:mmu05207	Cyp3a25	ENSMUSG00000029630	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
56489	path:mmu05207	Ikbke	ENSMUSG00000042349	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
56615	path:mmu05207	Mgst1	ENSMUSG00000008540	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
56717	path:mmu05207	Mtor	ENSMUSG00000028991	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
58988	path:mmu05207	Rps6kb2	ENSMUSG00000024830	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
613123	path:mmu05207	Ugt1a8	ENSMUSG00000089675	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
66447	path:mmu05207	Mgst3	ENSMUSG00000026688	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
67071	path:mmu05207	Rps6ka6	ENSMUSG00000025665	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
67112	path:mmu05207	Fgf22	ENSMUSG00000020327	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
68214	path:mmu05207	Gsto2	ENSMUSG00000025069	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
68312	path:mmu05207	Gstm7	ENSMUSG00000004035	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
71773	path:mmu05207	Ugt2b1	ENSMUSG00000035836	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
71904	path:mmu05207	Paqr7	ENSMUSG00000037348	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
71932	path:mmu05207	Ephx3	ENSMUSG00000037577	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
72094	path:mmu05207	Ugt2a3	ENSMUSG00000035780	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
723963	path:mmu05207	Mir29b-2	ENSMUSG00000065412	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
723965	path:mmu05207	Mirlet7a-2	ENSMUSG00000092770	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
72508	path:mmu05207	Rps6kb1	ENSMUSG00000020516	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
74090	path:mmu05207	Paqr5	ENSMUSG00000032278	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
74229	path:mmu05207	Paqr8	ENSMUSG00000025931	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
74769	path:mmu05207	Pik3cb	ENSMUSG00000032462	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
75886	path:mmu05207	Gstt4	ENSMUSG00000009093	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
78284	path:mmu05207	Creb3l4	ENSMUSG00000027938	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
80857	path:mmu05207	Fgf20	ENSMUSG00000031603	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
80903	path:mmu05207	Fgf16	ENSMUSG00000031230	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
94215	path:mmu05207	Ugt2a1	ENSMUSG00000106677	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
94284	path:mmu05207	Ugt1a6a	ENSMUSG00000054545	Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
100041273	path:mmu05208	Ndufb4c	ENSMUSG00000083380	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
100042295	path:mmu05208	Gm3776	ENSMUSG00000111709	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
100042314	path:mmu05208	Gsta5	ENSMUSG00000074179	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
100042503	path:mmu05208	Ndufb4b	NA	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
101540	path:mmu05208	Prkd2	ENSMUSG00000041187	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
103140	path:mmu05208	Gstt3	ENSMUSG00000001665	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
104130	path:mmu05208	Ndufb11	ENSMUSG00000031059	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
105675	path:mmu05208	Ppif	ENSMUSG00000021868	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
109880	path:mmu05208	Braf	ENSMUSG00000002413	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
110157	path:mmu05208	Raf1	ENSMUSG00000000441	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
110323	path:mmu05208	Cox6b1	ENSMUSG00000036751	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11350	path:mmu05208	Abl1	ENSMUSG00000026842	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11352	path:mmu05208	Abl2	ENSMUSG00000026596	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11431	path:mmu05208	Acp1	ENSMUSG00000044573	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11622	path:mmu05208	Ahr	ENSMUSG00000019256	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11651	path:mmu05208	Akt1	ENSMUSG00000001729	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11652	path:mmu05208	Akt2	ENSMUSG00000004056	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11739	path:mmu05208	Slc25a4	ENSMUSG00000031633	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11740	path:mmu05208	Slc25a5	ENSMUSG00000016319	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11836	path:mmu05208	Araf	ENSMUSG00000001127	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11863	path:mmu05208	Arnt	ENSMUSG00000015522	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11946	path:mmu05208	Atp5a1	ENSMUSG00000025428	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11947	path:mmu05208	Atp5b	ENSMUSG00000025393	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11949	path:mmu05208	Atp5c1	ENSMUSG00000025781	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11950	path:mmu05208	Atp5pb	ENSMUSG00000000563	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11951	path:mmu05208	Atp5g1	ENSMUSG00000006057	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
11957	path:mmu05208	Atp5j	ENSMUSG00000022890	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12015	path:mmu05208	Bad	ENSMUSG00000024959	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12359	path:mmu05208	Cat	ENSMUSG00000027187	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12408	path:mmu05208	Cbr1	ENSMUSG00000051483	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12675	path:mmu05208	Chuk	ENSMUSG00000025199	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12857	path:mmu05208	Cox4i1	ENSMUSG00000031818	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12858	path:mmu05208	Cox5a	ENSMUSG00000000088	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12859	path:mmu05208	Cox5b	ENSMUSG00000061518	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12861	path:mmu05208	Cox6a1	ENSMUSG00000041697	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12862	path:mmu05208	Cox6a2	ENSMUSG00000030785	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12864	path:mmu05208	Cox6c	ENSMUSG00000014313	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12865	path:mmu05208	Cox7a1	ENSMUSG00000074218	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12866	path:mmu05208	Cox7a2	ENSMUSG00000032330	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12867	path:mmu05208	Cox7c	ENSMUSG00000017778	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12868	path:mmu05208	Cox8a	ENSMUSG00000035885	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
12869	path:mmu05208	Cox8b	ENSMUSG00000025488	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13057	path:mmu05208	Cyba	ENSMUSG00000006519	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13076	path:mmu05208	Cyp1a1	ENSMUSG00000032315	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13077	path:mmu05208	Cyp1a2	ENSMUSG00000032310	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13078	path:mmu05208	Cyp1b1	ENSMUSG00000024087	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13106	path:mmu05208	Cyp2e1	ENSMUSG00000025479	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13107	path:mmu05208	Cyp2f2	ENSMUSG00000052974	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13521	path:mmu05208	Slc26a2	ENSMUSG00000034320	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13645	path:mmu05208	Egf	ENSMUSG00000028017	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13649	path:mmu05208	Egfr	ENSMUSG00000020122	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13849	path:mmu05208	Ephx1	ENSMUSG00000038776	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
13850	path:mmu05208	Ephx2	ENSMUSG00000022040	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14083	path:mmu05208	Ptk2	ENSMUSG00000022607	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14281	path:mmu05208	Fos	ENSMUSG00000021250	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14784	path:mmu05208	Grb2	ENSMUSG00000059923	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14857	path:mmu05208	Gsta1	ENSMUSG00000074183	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14858	path:mmu05208	Gsta2	ENSMUSG00000057933	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14859	path:mmu05208	Gsta3	ENSMUSG00000025934	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14860	path:mmu05208	Gsta4	ENSMUSG00000032348	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14862	path:mmu05208	Gstm1	ENSMUSG00000058135	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14863	path:mmu05208	Gstm2	ENSMUSG00000040562	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14864	path:mmu05208	Gstm3	ENSMUSG00000004038	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14865	path:mmu05208	Gstm4	ENSMUSG00000027890	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14866	path:mmu05208	Gstm5	ENSMUSG00000004032	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14867	path:mmu05208	Gstm6	ENSMUSG00000068762	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14871	path:mmu05208	Gstt1	ENSMUSG00000001663	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14872	path:mmu05208	Gstt2	ENSMUSG00000033318	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
14873	path:mmu05208	Gsto1	ENSMUSG00000025068	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
15234	path:mmu05208	Hgf	ENSMUSG00000028864	Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)
